func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.737428	0.219682
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	1.74553	0.20882
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	3.56036	0.182004
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	5.74489	0.176244
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	8.24626	0.176808
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.840615	0.192716
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	2.14816	0.16968
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	4.01591	0.161358
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	6.49705	0.15584
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	9.24806	0.157655
