func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	1000	1000	0.000650041
convert(COO,CRS)	CRS	float	2000	2000	0.00133136
convert(COO,CRS)	CRS	float	4000	4000	0.00214313
convert(COO,CRS)	CRS	float	8000	8000	0.00493951
convert(COO,CRS)	CRS	float	16000	16000	0.0100349
convert(COO,CRS)	CRS	float	32000	32000	0.0252061
convert(COO,CRS)	CRS	float	64000	64000	0.0471712
convert(COO,CRS)	CRS	double	1000	1000	0.000363717
convert(COO,CRS)	CRS	double	2000	2000	0.000699133
convert(COO,CRS)	CRS	double	4000	4000	0.00163662
convert(COO,CRS)	CRS	double	8000	8000	0.00420531
convert(COO,CRS)	CRS	double	16000	16000	0.0111594
convert(COO,CRS)	CRS	double	32000	32000	0.0306029
convert(COO,CRS)	CRS	double	64000	64000	0.0663327
