func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0180532	110.784
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00493303	1368.33
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00995785	1606.77
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0169081	1848.23
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0258779	2086.72
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0412755	2077.5
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.060219	2125.57
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0887532	2053.45
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.119841	2086.09
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0277467	72.0806
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0876412	77.0186
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207303	77.1819
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.403472	77.4526
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678356	79.6042
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08526	79.0136
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61463	79.2751
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.30419	79.0949
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16626	78.9576
