func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	1000	1000	0.000537804	0.150612
m_tanh(CRS)	CRS	float	2000	2000	0.000537172	0.30158
m_tanh(CRS)	CRS	float	4000	4000	0.000985641	0.32872
m_tanh(CRS)	CRS	float	8000	8000	0.00188607	0.343572
m_tanh(CRS)	CRS	float	16000	16000	0.00371225	0.349115
m_tanh(CRS)	CRS	float	32000	32000	0.00728405	0.355846
m_tanh(CRS)	CRS	float	64000	64000	0.0146936	0.352808
m_tanh(CRS)	CRS	double	1000	1000	0.000435275	0.186089
m_tanh(CRS)	CRS	double	2000	2000	0.000776396	0.208657
m_tanh(CRS)	CRS	double	4000	4000	0.00147026	0.220369
m_tanh(CRS)	CRS	double	8000	8000	0.00289559	0.223789
m_tanh(CRS)	CRS	double	16000	16000	0.0056169	0.230732
m_tanh(CRS)	CRS	double	32000	32000	0.0113936	0.227497
m_tanh(CRS)	CRS	double	64000	64000	0.0220775	0.234809
