func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	1000	1000	0.0246156	0.00658119
matvec(CRS)	CRS	float	2000	2000	4.38105e-05	7.39549
matvec(CRS)	CRS	float	4000	4000	7.41861e-05	8.73479
matvec(CRS)	CRS	float	8000	8000	0.000135005	9.59967
matvec(CRS)	CRS	float	16000	16000	0.000256868	10.0908
matvec(CRS)	CRS	float	32000	32000	0.000507044	10.224
matvec(CRS)	CRS	float	64000	64000	0.00100793	10.2864
matvec(CRS)	CRS	double	1000	1000	3.80501e-05	4.25754
matvec(CRS)	CRS	double	2000	2000	5.89617e-05	5.49509
matvec(CRS)	CRS	double	4000	4000	0.000103557	6.25741
matvec(CRS)	CRS	double	8000	8000	0.000185815	6.97468
matvec(CRS)	CRS	double	16000	16000	0.000345144	7.50991
matvec(CRS)	CRS	double	32000	32000	0.00065994	7.85525
matvec(CRS)	CRS	double	64000	64000	0.00133883	7.74406
