func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	7.413e-06	0.269796	1.61878
axpyz	vector	float	2000	6.69e-06	0.597907	3.58744
axpyz	vector	float	4000	7.512e-06	1.06496	6.38978
axpyz	vector	float	8000	7.1642e-06	2.23333	13.4
axpyz	vector	float	16000	7.2562e-06	4.41002	26.4601
axpyz	vector	float	32000	7.5684e-06	8.45621	50.7373
axpyz	vector	float	64000	1.55045e-05	8.25567	49.534
axpyz	vector	float	128000	9.355e-06	27.365	164.19
axpyz	vector	float	256000	1.50698e-05	33.9752	203.851
axpyz	vector	float	512000	2.21898e-05	46.1473	276.884
axpyz	vector	float	1024000	4.16068e-05	49.2227	295.336
axpyz	vector	float	2048000	7.73143e-05	52.9786	317.871
axpyz	vector	float	4096000	0.00220103	3.72189	22.3314
axpyz	vector	float	8192000	0.00497545	3.29297	19.7578
axpyz	vector	float	16384000	0.00759905	4.31212	25.8727
axpyz	vector	float	32768000	0.0284398	2.30438	13.8263
axpyz	vector	float	65536000	0.0459484	2.85259	17.1156
axpyz	vector	double	1000	6.8161e-06	0.293423	3.52108
axpyz	vector	double	2000	7.0469e-06	0.567625	6.81151
axpyz	vector	double	4000	7.0394e-06	1.13646	13.6375
axpyz	vector	double	8000	7.0541e-06	2.26818	27.2182
axpyz	vector	double	16000	7.6806e-06	4.16634	49.9961
axpyz	vector	double	32000	2.71807e-05	2.35461	28.2553
axpyz	vector	double	64000	1.01785e-05	12.5755	150.906
axpyz	vector	double	128000	1.41683e-05	18.0685	216.822
axpyz	vector	double	256000	2.18568e-05	23.4252	281.102
axpyz	vector	double	512000	4.25946e-05	24.0406	288.487
axpyz	vector	double	1024000	7.82279e-05	26.1799	314.159
axpyz	vector	double	2048000	0.00209118	1.9587	23.5044
axpyz	vector	double	4096000	0.00749675	1.09274	13.1129
axpyz	vector	double	8192000	0.00496176	3.30206	39.6247
axpyz	vector	double	16384000	0.0160677	2.03937	24.4725
axpyz	vector	double	32768000	0.0540543	1.21241	14.5489
axpyz	vector	double	65536000	0.0698719	1.87589	22.5107
