func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	2.363e-07	8.46382	33.8553
dot	vector	float	2000	2.827e-07	14.1493	56.5971
dot	vector	float	4000	5.856e-07	13.6612	54.6448
dot	vector	float	8000	1.6119e-06	9.92617	39.7047
dot	vector	float	16000	7.095e-06	4.51022	18.0409
dot	vector	float	32000	7.6722e-06	8.34181	33.3672
dot	vector	float	64000	8.4507e-06	15.1467	60.5867
dot	vector	float	128000	9.3953e-06	27.2477	108.991
dot	vector	float	256000	1.14743e-05	44.6215	178.486
dot	vector	float	512000	1.50254e-05	68.1513	272.605
dot	vector	float	1024000	2.75143e-05	74.434	297.736
dot	vector	float	2048000	4.85699e-05	84.3321	337.328
dot	vector	float	4096000	9.64528e-05	84.9327	339.731
dot	vector	float	8192000	0.00121717	13.4608	53.8431
dot	vector	float	16384000	0.012637	2.59303	10.3721
dot	vector	float	32768000	0.0120707	5.42933	21.7173
dot	vector	float	65536000	0.00990519	13.2327	52.9306
dot	vector	double	1000	6.872e-07	2.91036	23.2829
dot	vector	double	2000	9.146e-07	4.3735	34.988
dot	vector	double	4000	1.6139e-06	4.95694	39.6555
dot	vector	double	8000	7.8052e-06	2.04992	16.3993
dot	vector	double	16000	8.4456e-06	3.78896	30.3116
dot	vector	double	32000	8.2594e-06	7.74875	61.99
dot	vector	double	64000	9.1633e-06	13.9688	111.75
dot	vector	double	128000	1.13152e-05	22.6244	180.995
dot	vector	double	256000	1.52511e-05	33.5713	268.571
dot	vector	double	512000	2.77263e-05	36.9324	295.46
dot	vector	double	1024000	4.8892e-05	41.8882	335.106
dot	vector	double	2048000	0.000113001	36.2473	289.979
dot	vector	double	4096000	0.00508712	1.61034	12.8827
dot	vector	double	8192000	0.0130758	1.253	10.024
dot	vector	double	16384000	0.0277011	1.18291	9.46331
dot	vector	double	32768000	0.0216538	3.02653	24.2123
dot	vector	double	65536000	0.0483258	2.71226	21.698
