func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	0.000934367	0.00107024	0.00428097
sum	vector	float	2000	0.00093639	0.00213586	0.00854345
sum	vector	float	4000	0.000941597	0.0042481	0.0169924
sum	vector	float	8000	0.000945425	0.00846181	0.0338472
sum	vector	float	16000	0.000950149	0.0168395	0.0673578
sum	vector	float	32000	0.000967693	0.0330684	0.132273
sum	vector	float	64000	0.000999776	0.0640144	0.256057
sum	vector	float	128000	0.00106132	0.120605	0.482419
sum	vector	float	256000	0.00120784	0.211949	0.847794
sum	vector	float	512000	0.00146866	0.348616	1.39447
sum	vector	float	1024000	0.00198675	0.515415	2.06166
sum	vector	float	2048000	0.0028307	0.723497	2.89399
sum	vector	float	4096000	0.00473578	0.864904	3.45962
sum	vector	float	8192000	0.00794176	1.03151	4.12604
sum	vector	float	16384000	0.0144821	1.13133	4.52531
sum	vector	float	32768000	0.0275091	1.19117	4.76468
sum	vector	float	65536000	0.0543492	1.20583	4.82333
sum	vector	double	1000	0.000727212	0.00137512	0.0110009
sum	vector	double	2000	0.000725998	0.00275483	0.0220386
sum	vector	double	4000	0.000735138	0.00544115	0.0435292
sum	vector	double	8000	0.000737294	0.0108505	0.0868039
sum	vector	double	16000	0.000744151	0.021501	0.172008
sum	vector	double	32000	0.000762933	0.0419434	0.335547
sum	vector	double	64000	0.000804777	0.0795252	0.636201
sum	vector	double	128000	0.000888247	0.144104	1.15283
sum	vector	double	256000	0.00105436	0.2428	1.9424
sum	vector	double	512000	0.00138453	0.369801	2.95841
sum	vector	double	1024000	0.00201338	0.508596	4.06877
sum	vector	double	2048000	0.00328607	0.623238	4.9859
sum	vector	double	4096000	0.00588477	0.696034	5.56827
sum	vector	double	8192000	0.0110189	0.743449	5.9476
sum	vector	double	16384000	0.0212522	0.770933	6.16747
sum	vector	double	32768000	0.0417826	0.78425	6.274
sum	vector	double	65536000	0.0827892	0.7916	6.3328
