func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000849461	1.17722	14.1266
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00172739	2.31564	27.7876
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00807708	1.11426	13.3712
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0117026	1.36721	16.4065
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0162739	1.53621	18.4345
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0187473	1.92028	23.0433
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.0377129	1.29929	15.5915
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.056781	1.12714	13.5257
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0622297	1.30163	15.6196
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0801348	1.2479	14.9748
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000168483	5.9353	142.447
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.0120064	0.333157	7.99576
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.0110622	0.813579	19.5259
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0158315	1.01064	24.2554
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0328317	0.76146	18.275
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.0586672	0.613631	14.7271
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0739739	0.662396	15.8975
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.09335	0.685592	16.4542
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.107362	0.754456	18.107
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.12846	0.778452	18.6828
