func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.000541331	1.49631
m_sin(CRS)	CRS	float	20000	20000	0.00107351	1.50907
m_sin(CRS)	CRS	float	30000	30000	0.00159171	1.52666
m_sin(CRS)	CRS	float	40000	40000	0.00212045	1.52797
m_sin(CRS)	CRS	float	50000	50000	0.00264449	1.53149
m_sin(CRS)	CRS	float	60000	60000	0.00318442	1.52618
m_sin(CRS)	CRS	float	70000	70000	0.00376999	1.50398
m_sin(CRS)	CRS	float	80000	80000	0.00446947	1.44984
m_sin(CRS)	CRS	float	90000	90000	0.00490553	1.48608
m_sin(CRS)	CRS	float	100000	100000	0.00549462	1.47417
m_sin(CRS)	CRS	double	10000	10000	0.00148085	0.546984
m_sin(CRS)	CRS	double	20000	20000	0.00294679	0.549751
m_sin(CRS)	CRS	double	30000	30000	0.00444295	0.546934
m_sin(CRS)	CRS	double	40000	40000	0.00602235	0.537996
m_sin(CRS)	CRS	double	50000	50000	0.0075525	0.536246
m_sin(CRS)	CRS	double	60000	60000	0.00909157	0.534561
m_sin(CRS)	CRS	double	70000	70000	0.0106451	0.532642
m_sin(CRS)	CRS	double	80000	80000	0.0121321	0.534119
m_sin(CRS)	CRS	double	90000	90000	0.0136599	0.53368
m_sin(CRS)	CRS	double	100000	100000	0.0151477	0.534736
