func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00117016	0.854585
m_tanh(Dense)	Dense	float	2000	2000	0.00176804	2.26239
m_tanh(Dense)	Dense	float	3000	3000	0.00406431	2.2144
m_tanh(Dense)	Dense	float	4000	4000	0.00782623	2.04441
m_tanh(Dense)	Dense	float	5000	5000	0.0114818	2.17736
m_tanh(Dense)	Dense	float	6000	6000	0.0116141	3.09968
m_tanh(Dense)	Dense	float	7000	7000	0.0190401	2.57352
m_tanh(Dense)	Dense	float	8000	8000	0.0276806	2.31209
m_tanh(Dense)	Dense	float	9000	9000	0.0294646	2.74906
m_tanh(Dense)	Dense	float	10000	10000	0.0382326	2.61557
m_tanh(Dense)	Dense	double	1000	1000	0.00115674	0.864501
m_tanh(Dense)	Dense	double	2000	2000	0.00416593	0.960169
m_tanh(Dense)	Dense	double	3000	3000	0.0121247	0.742289
m_tanh(Dense)	Dense	double	4000	4000	0.0201452	0.794235
m_tanh(Dense)	Dense	double	5000	5000	0.0232146	1.07691
m_tanh(Dense)	Dense	double	6000	6000	0.0324677	1.1088
m_tanh(Dense)	Dense	double	7000	7000	0.0429074	1.142
m_tanh(Dense)	Dense	double	8000	8000	0.0605475	1.05702
m_tanh(Dense)	Dense	double	9000	9000	0.0878272	0.922265
m_tanh(Dense)	Dense	double	10000	10000	0.095065	1.05191
