func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.00111027	0.900681
m_tan(Dense)	Dense	float	2000	2000	0.00137637	2.9062
m_tan(Dense)	Dense	float	3000	3000	0.00310608	2.89754
m_tan(Dense)	Dense	float	4000	4000	0.00565518	2.82927
m_tan(Dense)	Dense	float	5000	5000	0.0101333	2.4671
m_tan(Dense)	Dense	float	6000	6000	0.0144459	2.49205
m_tan(Dense)	Dense	float	7000	7000	0.0253659	1.93173
m_tan(Dense)	Dense	float	8000	8000	0.0283461	2.25781
m_tan(Dense)	Dense	float	9000	9000	0.0367598	2.2035
m_tan(Dense)	Dense	float	10000	10000	0.0430398	2.32343
m_tan(Dense)	Dense	double	1000	1000	0.00104836	0.953868
m_tan(Dense)	Dense	double	2000	2000	0.00461244	0.867221
m_tan(Dense)	Dense	double	3000	3000	0.00965635	0.932029
m_tan(Dense)	Dense	double	4000	4000	0.0171392	0.933531
m_tan(Dense)	Dense	double	5000	5000	0.0195552	1.27843
m_tan(Dense)	Dense	double	6000	6000	0.0326923	1.10118
m_tan(Dense)	Dense	double	7000	7000	0.0470116	1.0423
m_tan(Dense)	Dense	double	8000	8000	0.063358	1.01013
m_tan(Dense)	Dense	double	9000	9000	0.0584341	1.38618
m_tan(Dense)	Dense	double	10000	10000	0.0672803	1.48632
