func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000153246	10.5712
matvec(CRS)	CRS	float	20000	20000	0.000302829	10.6991
matvec(CRS)	CRS	float	30000	30000	0.000657304	7.39384
matvec(CRS)	CRS	float	40000	40000	0.003072	2.10937
matvec(CRS)	CRS	float	50000	50000	0.00518953	1.56083
matvec(CRS)	CRS	float	60000	60000	0.00663842	1.4642
matvec(CRS)	CRS	float	70000	70000	0.00817334	1.38744
matvec(CRS)	CRS	float	80000	80000	0.00405365	3.19712
matvec(CRS)	CRS	float	90000	90000	0.0109255	1.33449
matvec(CRS)	CRS	float	100000	100000	0.0124659	1.29955
matvec(CRS)	CRS	double	10000	10000	0.000167261	9.68545
matvec(CRS)	CRS	double	20000	20000	0.000741344	4.37044
matvec(CRS)	CRS	double	30000	30000	0.00424483	1.14492
matvec(CRS)	CRS	double	40000	40000	0.00651913	0.993997
matvec(CRS)	CRS	double	50000	50000	0.00882629	0.917713
matvec(CRS)	CRS	double	60000	60000	0.0114155	0.851472
matvec(CRS)	CRS	double	70000	70000	0.0114163	0.993319
matvec(CRS)	CRS	double	80000	80000	0.0152836	0.847965
matvec(CRS)	CRS	double	90000	90000	0.0169873	0.85829
matvec(CRS)	CRS	double	100000	100000	0.0202001	0.801978
