func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	7.52995e-05	13.2803	159.364
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.00231986	1.72424	20.6909
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.0102134	0.881193	10.5743
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.0201472	0.794154	9.52985
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.0323413	0.773006	9.27607
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.0480156	0.749756	8.99707
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.0489123	1.00179	12.0215
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.0624214	1.02529	12.3035
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.0835774	0.969161	11.6299
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	0.0826243	1.2103	14.5236
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.000143361	6.9754	167.41
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.0060581	0.660273	15.8465
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.02464	0.36526	8.76624
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.02565	0.623782	14.9708
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.0599691	0.416881	10.0052
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.0620597	0.580086	13.9221
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.103062	0.475441	11.4106
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.159893	0.400267	9.60642
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.128998	0.627918	15.07
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	0.210649	0.474724	11.3934
