func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	1.38373e-05	0.0722683	0.578146
asinh	vector	float	10000	2.07193e-05	0.482642	3.86113
asinh	vector	float	100000	0.000128064	0.780859	6.24687
asinh	vector	float	1000000	0.00123224	0.811531	6.49225
asinh	vector	float	10000000	0.0125865	0.794502	6.35602
asinh	vector	float	100000000	0.12751	0.784253	6.27403
asinh	vector	double	1000	1.31237e-05	0.0761982	1.21917
asinh	vector	double	10000	2.29041e-05	0.436604	6.98566
asinh	vector	double	100000	0.000147852	0.676352	10.8216
asinh	vector	double	1000000	0.00136495	0.732628	11.722
asinh	vector	double	10000000	0.0139303	0.71786	11.4858
asinh	vector	double	100000000	0.140177	0.713386	11.4142
