func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.00190293	0.525506
m_tan(Dense)	Dense	float	2000	2000	0.00190801	2.09643
m_tan(Dense)	Dense	float	3000	3000	0.00420627	2.13967
m_tan(Dense)	Dense	float	4000	4000	0.00735618	2.17504
m_tan(Dense)	Dense	float	5000	5000	0.0114096	2.19113
m_tan(Dense)	Dense	float	6000	6000	0.0165025	2.18149
m_tan(Dense)	Dense	float	7000	7000	0.022395	2.18799
m_tan(Dense)	Dense	float	8000	8000	0.0290515	2.20298
m_tan(Dense)	Dense	float	9000	9000	0.0366478	2.21023
m_tan(Dense)	Dense	float	10000	10000	0.0452146	2.21167
m_tan(Dense)	Dense	double	1000	1000	0.000782352	1.2782
m_tan(Dense)	Dense	double	2000	2000	0.00258117	1.54968
m_tan(Dense)	Dense	double	3000	3000	0.00592031	1.52019
m_tan(Dense)	Dense	double	4000	4000	0.0115384	1.38667
m_tan(Dense)	Dense	double	5000	5000	0.0213503	1.17094
m_tan(Dense)	Dense	double	6000	6000	0.0313579	1.14804
m_tan(Dense)	Dense	double	7000	7000	0.0318407	1.53891
m_tan(Dense)	Dense	double	8000	8000	0.0534546	1.19728
m_tan(Dense)	Dense	double	9000	9000	0.0632145	1.28135
m_tan(Dense)	Dense	double	10000	10000	0.078274	1.27756
