func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.000278066	3.59626
m_atan(Dense)	Dense	float	2000	2000	0.000926133	4.31903
m_atan(Dense)	Dense	float	3000	3000	0.00211991	4.24546
m_atan(Dense)	Dense	float	4000	4000	0.00331371	4.82843
m_atan(Dense)	Dense	float	5000	5000	0.00462449	5.406
m_atan(Dense)	Dense	float	6000	6000	0.00613083	5.87196
m_atan(Dense)	Dense	float	7000	7000	0.00827428	5.92197
m_atan(Dense)	Dense	float	8000	8000	0.0108192	5.91542
m_atan(Dense)	Dense	float	9000	9000	0.0136833	5.91963
m_atan(Dense)	Dense	float	10000	10000	0.0168355	5.93984
m_atan(Dense)	Dense	double	1000	1000	0.000674365	1.48288
m_atan(Dense)	Dense	double	2000	2000	0.00251138	1.59275
m_atan(Dense)	Dense	double	3000	3000	0.00558832	1.6105
m_atan(Dense)	Dense	double	4000	4000	0.00994381	1.60904
m_atan(Dense)	Dense	double	5000	5000	0.0155458	1.60815
m_atan(Dense)	Dense	double	6000	6000	0.0222606	1.6172
m_atan(Dense)	Dense	double	7000	7000	0.0302242	1.62122
m_atan(Dense)	Dense	double	8000	8000	0.0394071	1.62407
m_atan(Dense)	Dense	double	9000	9000	0.0497844	1.62702
m_atan(Dense)	Dense	double	10000	10000	0.0614121	1.62834
