func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sign	vector	float	1000	6.00246e-05	0.0166598	0.133279
sign	vector	float	10000	5.97289e-05	0.167423	1.33938
sign	vector	float	100000	6.85424e-05	1.45895	11.6716
sign	vector	float	1000000	0.000180358	5.54454	44.3563
sign	vector	float	10000000	0.00125871	7.94465	63.5572
sign	vector	float	100000000	0.00975118	10.2552	82.0414
sign	vector	double	1000	3.84574e-05	0.0260028	0.416045
sign	vector	double	10000	4.13592e-05	0.241784	3.86855
sign	vector	double	100000	4.00667e-05	2.49584	39.9334
sign	vector	double	1000000	0.000222358	4.49726	71.9561
sign	vector	double	10000000	0.00169265	5.9079	94.5263
sign	vector	double	100000000	0.0164439	6.08127	97.3003
