func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000203031	4.92535
m_sin(Dense)	Dense	float	2000	2000	0.000631946	6.32965
m_sin(Dense)	Dense	float	3000	3000	0.00134313	6.70078
m_sin(Dense)	Dense	float	4000	4000	0.00235873	6.78332
m_sin(Dense)	Dense	float	5000	5000	0.00320962	7.78907
m_sin(Dense)	Dense	float	6000	6000	0.00401717	8.96154
m_sin(Dense)	Dense	float	7000	7000	0.00545433	8.98368
m_sin(Dense)	Dense	float	8000	8000	0.0070749	9.04606
m_sin(Dense)	Dense	float	9000	9000	0.00894495	9.05538
m_sin(Dense)	Dense	float	10000	10000	0.0109762	9.11066
m_sin(Dense)	Dense	double	1000	1000	0.000523079	1.91176
m_sin(Dense)	Dense	double	2000	2000	0.00181848	2.19964
m_sin(Dense)	Dense	double	3000	3000	0.0039239	2.29364
m_sin(Dense)	Dense	double	4000	4000	0.00696572	2.29696
m_sin(Dense)	Dense	double	5000	5000	0.0108191	2.31072
m_sin(Dense)	Dense	double	6000	6000	0.0155435	2.31609
m_sin(Dense)	Dense	double	7000	7000	0.0211282	2.31918
m_sin(Dense)	Dense	double	8000	8000	0.0275125	2.32621
m_sin(Dense)	Dense	double	9000	9000	0.0347524	2.33078
m_sin(Dense)	Dense	double	10000	10000	0.0427739	2.33787
