func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000118275	16.9098
matvec(Dense)	Dense	float	2000	2000	6.00479e-05	133.227
matvec(Dense)	Dense	float	3000	3000	0.000137946	130.486
matvec(Dense)	Dense	float	4000	4000	0.00450813	7.09829
matvec(Dense)	Dense	float	5000	5000	0.00941162	5.31258
matvec(Dense)	Dense	float	6000	6000	0.0148946	4.83397
matvec(Dense)	Dense	float	7000	7000	0.00592419	16.5424
matvec(Dense)	Dense	float	8000	8000	0.0279707	4.57622
matvec(Dense)	Dense	float	9000	9000	0.0366405	4.42134
matvec(Dense)	Dense	float	10000	10000	0.0457526	4.37133
matvec(Dense)	Dense	double	1000	1000	4.20021e-05	47.6166
matvec(Dense)	Dense	double	2000	2000	0.000116381	68.7395
matvec(Dense)	Dense	double	3000	3000	0.00541116	3.32646
matvec(Dense)	Dense	double	4000	4000	0.0121722	2.62894
matvec(Dense)	Dense	double	5000	5000	0.0203994	2.45105
matvec(Dense)	Dense	double	6000	6000	0.00766535	9.39292
matvec(Dense)	Dense	double	7000	7000	0.0383748	2.55376
matvec(Dense)	Dense	double	8000	8000	0.0521378	2.45503
matvec(Dense)	Dense	double	9000	9000	0.0696684	2.3253
matvec(Dense)	Dense	double	10000	10000	0.0768036	2.60404
