func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm1	vector	float	1000	1.66565e-05	0.120073	0.240146
nrm1	vector	float	10000	1.36744e-05	1.46258	2.92517
nrm1	vector	float	100000	1.87983e-05	10.6393	21.2785
nrm1	vector	float	1000000	6.30639e-05	31.7139	63.4277
nrm1	vector	float	10000000	0.000525362	38.069	76.138
nrm1	vector	float	100000000	0.0376271	5.31532	10.6306
nrm1	vector	double	1000	1.68002e-05	0.119046	0.476184
nrm1	vector	double	10000	1.41777e-05	1.41067	5.64268
nrm1	vector	double	100000	1.9197e-05	10.4183	41.6732
nrm1	vector	double	1000000	6.40382e-05	31.2314	124.925
nrm1	vector	double	10000000	0.00660348	3.02871	12.1148
nrm1	vector	double	100000000	0.0643174	3.10958	12.4383
