func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00173409
transpose(Dense)	Dense	float	2000	2000	0.0113611
transpose(Dense)	Dense	float	3000	3000	0.0359413
transpose(Dense)	Dense	float	4000	4000	0.0859491
transpose(Dense)	Dense	float	5000	5000	0.133073
transpose(Dense)	Dense	float	6000	6000	0.193407
transpose(Dense)	Dense	float	7000	7000	0.26234
transpose(Dense)	Dense	float	8000	8000	0.344027
transpose(Dense)	Dense	float	9000	9000	0.437754
transpose(Dense)	Dense	float	10000	10000	0.548034
transpose(Dense)	Dense	double	1000	1000	0.00255222
transpose(Dense)	Dense	double	2000	2000	0.0257727
transpose(Dense)	Dense	double	3000	3000	0.0666175
transpose(Dense)	Dense	double	4000	4000	0.142055
transpose(Dense)	Dense	double	5000	5000	0.22089
transpose(Dense)	Dense	double	6000	6000	0.319125
transpose(Dense)	Dense	double	7000	7000	0.432066
transpose(Dense)	Dense	double	8000	8000	0.576742
transpose(Dense)	Dense	double	9000	9000	0.725841
transpose(Dense)	Dense	double	10000	10000	0.884209
