func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	0.000173034	0.0057792	0.0462336
atan	vector	float	10000	7.0302e-06	1.42243	11.3795
atan	vector	float	100000	4.80784e-05	2.07994	16.6395
atan	vector	float	1000000	0.00046633	2.14441	17.1552
atan	vector	float	10000000	0.00477209	2.09552	16.7642
atan	vector	float	100000000	0.0496235	2.01517	16.1214
atan	vector	double	1000	0.00129926	0.000769667	0.0123147
atan	vector	double	10000	1.27456e-05	0.784582	12.5533
atan	vector	double	100000	0.00010377	0.963666	15.4187
atan	vector	double	1000000	0.00102006	0.98033	15.6853
atan	vector	double	10000000	0.0103934	0.96215	15.3944
atan	vector	double	100000000	0.106159	0.941986	15.0718
