func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000911564	0.888583
m_atanh(CRS)	CRS	float	20000	20000	0.00133498	1.2135
m_atanh(CRS)	CRS	float	30000	30000	0.00199899	1.21561
m_atanh(CRS)	CRS	float	40000	40000	0.00266544	1.21556
m_atanh(CRS)	CRS	float	50000	50000	0.00333848	1.21313
m_atanh(CRS)	CRS	float	60000	60000	0.00400647	1.21304
m_atanh(CRS)	CRS	float	70000	70000	0.00471813	1.20175
m_atanh(CRS)	CRS	float	80000	80000	0.005566	1.16421
m_atanh(CRS)	CRS	float	90000	90000	0.00609044	1.19696
m_atanh(CRS)	CRS	float	100000	100000	0.0067518	1.19968
m_atanh(CRS)	CRS	double	10000	10000	0.000665053	1.21795
m_atanh(CRS)	CRS	double	20000	20000	0.00131301	1.2338
m_atanh(CRS)	CRS	double	30000	30000	0.00197554	1.23004
m_atanh(CRS)	CRS	double	40000	40000	0.00347253	0.933037
m_atanh(CRS)	CRS	double	50000	50000	0.00516032	0.784836
m_atanh(CRS)	CRS	double	60000	60000	0.0079044	0.614847
m_atanh(CRS)	CRS	double	70000	70000	0.00961363	0.589788
m_atanh(CRS)	CRS	double	80000	80000	0.0109539	0.591568
m_atanh(CRS)	CRS	double	90000	90000	0.0157284	0.463494
m_atanh(CRS)	CRS	double	100000	100000	0.0155022	0.522507
