func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(CRS)	CRS	float	10000	10000	0.00149553	0.541616
m_atan(CRS)	CRS	float	20000	20000	0.0014479	1.11886
m_atan(CRS)	CRS	float	30000	30000	0.00222788	1.09072
m_atan(CRS)	CRS	float	40000	40000	0.00305068	1.06206
m_atan(CRS)	CRS	float	50000	50000	0.0041148	0.984252
m_atan(CRS)	CRS	float	60000	60000	0.00549461	0.884504
m_atan(CRS)	CRS	float	70000	70000	0.00712317	0.795994
m_atan(CRS)	CRS	float	80000	80000	0.00635628	1.01946
m_atan(CRS)	CRS	float	90000	90000	0.0074924	0.972986
m_atan(CRS)	CRS	float	100000	100000	0.00966682	0.837918
m_atan(CRS)	CRS	double	10000	10000	0.00155715	0.520182
m_atan(CRS)	CRS	double	20000	20000	0.00303013	0.534631
m_atan(CRS)	CRS	double	30000	30000	0.00515753	0.471155
m_atan(CRS)	CRS	double	40000	40000	0.0077506	0.418032
m_atan(CRS)	CRS	double	50000	50000	0.00875559	0.462562
m_atan(CRS)	CRS	double	60000	60000	0.0100152	0.48526
m_atan(CRS)	CRS	double	70000	70000	0.0125951	0.450176
m_atan(CRS)	CRS	double	80000	80000	0.0142042	0.456205
m_atan(CRS)	CRS	double	90000	90000	0.0139237	0.523566
m_atan(CRS)	CRS	double	100000	100000	0.0202001	0.400989
