func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	8.15461e-05	19.8661	79.4643
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000148965	21.7501	87.0006
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000703191	6.91135	27.6454
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00304335	2.12924	8.51694
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00485891	1.66704	6.66817
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00708149	1.37259	5.49037
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00876997	1.29305	5.1722
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0107318	1.20762	4.83049
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00955304	1.52622	6.10486
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.013363	1.2123	4.84921
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000151618	10.6847	85.4777
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00322781	1.00378	8.03021
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00682684	0.711897	5.69517
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00421363	1.53787	12.3029
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0132647	0.610644	4.88515
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0151245	0.642667	5.14134
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0158533	0.715309	5.72247
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0231624	0.559526	4.47621
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0266167	0.547776	4.38221
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0301156	0.537928	4.30342
