func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	8.2201e-05	19.7078	78.8312
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000146101	22.1764	88.7055
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000614344	7.91088	31.6435
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00305135	2.12365	8.49459
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00490576	1.65112	6.60449
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00707512	1.37383	5.49531
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00877156	1.29281	5.17126
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0102179	1.26836	5.07345
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.0122208	1.19304	4.77217
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.0135991	1.19126	4.76503
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000149399	10.8435	86.7478
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.0031777	1.01961	8.15684
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00708518	0.685939	5.48751
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00468831	1.38216	11.0573
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0136182	0.594794	4.75835
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0164644	0.590365	4.72292
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0165613	0.684727	5.47782
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0124145	1.04394	8.35153
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0261846	0.556815	4.45452
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0293813	0.551371	4.41097
