func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000498947	0.00400844	0.0160338	
dot	float	10000	0.000510637	0.0391668	0.156667	
dot	float	100000	0.000523482	0.382057	1.52823	
dot	float	1000000	0.000585353	3.41674	13.667	
dot	float	10000000	0.00128795	15.5286	62.1143	
dot	float	100000000	0.00823718	24.2802	97.1206	
dot	double	1000	0.000453989	0.00440539	0.0352431	
dot	double	10000	0.00045252	0.0441969	0.353575	
dot	double	100000	0.000453107	0.441397	3.53118	
dot	double	1000000	0.000600326	3.33152	26.6522	
dot	double	10000000	0.0019957	10.0215	80.1723	
dot	double	100000000	0.0159605	12.5309	100.248	
