func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000483224	0.00413887	0.0248332	
axpy	float	10000	0.000499007	0.0400796	0.240478	
axpy	float	100000	0.000495939	0.403275	2.41965	
axpy	float	1000000	0.000605192	3.30474	19.8284	
axpy	float	10000000	0.0016905	11.8308	70.985	
axpy	float	100000000	0.0127087	15.7373	94.4238	
axpy	double	1000	0.000434298	0.00460513	0.0552616	
axpy	double	10000	0.000432691	0.0462223	0.554668	
axpy	double	100000	0.000447649	0.446778	5.36134	
axpy	double	1000000	0.000661764	3.02223	36.2667	
axpy	double	10000000	0.00282051	7.09092	85.091	
axpy	double	100000000	0.0244132	8.19229	98.3074	
