func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.682e-07	3.72856	29.8285	
scal	float	10000	1.7255e-06	5.79542	46.3634	
scal	float	100000	7.4685e-06	13.3896	107.117	
scal	float	1000000	2.02705e-05	49.3328	394.662	
scal	float	10000000	0.000406234	24.6164	196.931	
scal	float	100000000	0.0207346	4.82285	38.5828	
scal	double	1000	2.822e-07	3.54359	56.6974	
scal	double	10000	1.05174e-05	0.950805	15.2129	
scal	double	100000	1.04965e-05	9.52699	152.432	
scal	double	1000000	4.13354e-05	24.1923	387.077	
scal	double	10000000	0.00918933	1.08822	17.4115	
scal	double	100000000	0.0490313	2.03951	32.6322	
