func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00182909	0.00109344	0.00437376	
sv_add	float	10000	0.00189319	0.0105642	0.0422568	
sv_add	float	100000	0.00300928	0.0664611	0.265844	
sv_add	float	1000000	0.012522	0.159719	0.638877	
sv_add	float	10000000	0.0960411	0.208244	0.832977	
