func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.00183539	0.00108969	0.00435874	
sv_sub	float	10000	0.0018835	0.0106185	0.042474	
sv_sub	float	100000	0.00300234	0.0666148	0.266459	
sv_sub	float	1000000	0.0124887	0.160145	0.640579	
sv_sub	float	10000000	0.095907	0.208535	0.834142	
