func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	6.80605e-05	2.38024	
matvec(CRS)	float	10000	10000	0.000200259	8.08952	
matvec(CRS)	float	100000	100000	0.0129895	1.24716	
matvec(CRS)	float	1000000	1000000	0.136318	1.1884	
matvec(CRS)	double	1000	1000	2.78785e-05	5.81093	
matvec(CRS)	double	10000	10000	0.000241858	6.69814	
matvec(CRS)	double	100000	100000	0.0142053	1.14042	
matvec(CRS)	double	1000000	1000000	0.163869	0.988592	
