func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000236528	0.00422783	0.0338227	
tanh	float	10000	4.24296e-05	0.235685	1.88548	
tanh	float	100000	0.000169109	0.591334	4.73067	
tanh	float	1000000	0.00123385	0.810469	6.48375	
tanh	float	10000000	0.0111674	0.895461	7.16369	
tanh	float	100000000	0.110582	0.904304	7.23443	
tanh	double	1000	1.21117e-05	0.0825648	1.32104	
tanh	double	10000	2.82277e-05	0.354262	5.66819	
tanh	double	100000	0.000247489	0.404058	6.46493	
tanh	double	1000000	0.00194092	0.515219	8.2435	
tanh	double	10000000	0.0186186	0.537096	8.59354	
tanh	double	100000000	0.184767	0.541223	8.65957	
