func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.84966e-05	0.108128	0.648768	
vv_div	float	10000	2.62538e-05	0.761794	4.57077	
vv_div	float	100000	0.000121303	1.64876	9.89254	
vv_div	float	1000000	0.000906435	2.20645	13.2387	
vv_div	float	10000000	0.0309807	0.645563	3.87338	
vv_div	float	100000000	0.209426	0.954992	5.72995	
vv_div	double	1000	1.78743e-05	0.111892	1.34271	
vv_div	double	10000	3.60716e-05	0.554453	6.65343	
vv_div	double	100000	0.000178588	1.11989	13.4387	
vv_div	double	1000000	0.00188943	1.05852	12.7023	
vv_div	double	10000000	0.0563612	0.354854	4.25825	
vv_div	double	100000000	0.43597	0.458747	5.50496	
