func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000501447	0.00199423	0.00797692	
asum	float	10000	0.000505396	0.0197865	0.0791459	
asum	float	100000	0.000517189	0.193353	0.773411	
asum	float	1000000	0.000545538	1.83305	7.33221	
asum	float	10000000	0.000935504	10.6894	42.7577	
asum	float	100000000	0.00454671	21.9939	87.9756	
asum	double	1000	0.000467297	0.00213997	0.0171197	
asum	double	10000	0.000460884	0.0216975	0.17358	
asum	double	100000	0.000471777	0.211964	1.69571	
asum	double	1000000	0.000526118	1.90071	15.2057	
asum	double	10000000	0.00123162	8.11941	64.9553	
asum	double	100000000	0.00826959	12.0925	96.74	
