func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.72335e-05	0.116053	0.464212	
sv_mul	float	10000	2.51417e-05	0.795491	3.18196	
sv_mul	float	100000	0.000120683	1.65724	6.62896	
sv_mul	float	1000000	0.00084352	2.37102	9.48407	
sv_mul	float	10000000	0.026363	0.75864	3.03456	
sv_mul	float	100000000	0.226084	0.884628	3.53851	
sv_mul	double	1000	1.77555e-05	0.112641	0.901129	
sv_mul	double	10000	3.51036e-05	0.569742	4.55794	
sv_mul	double	100000	0.000152319	1.31303	10.5043	
sv_mul	double	1000000	0.00155502	1.28616	10.2893	
sv_mul	double	10000000	0.0467966	0.427382	3.41906	
sv_mul	double	100000000	0.464813	0.43028	3.44224	
