func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.000705775	0.00283377	0.0113351	
sv_div	float	10000	2.56086e-05	0.780988	3.12395	
sv_div	float	100000	0.0001233	1.62207	6.48827	
sv_div	float	1000000	0.00106292	1.88161	7.52644	
sv_div	float	10000000	0.0261854	0.763785	3.05514	
sv_div	float	100000000	0.22105	0.904774	3.6191	
sv_div	double	1000	1.81322e-05	0.110301	0.882408	
sv_div	double	10000	3.6633e-05	0.545956	4.36765	
sv_div	double	100000	0.000190137	1.05187	8.41498	
sv_div	double	1000000	0.00177578	1.12627	9.01012	
sv_div	double	10000000	0.0415462	0.481392	3.85113	
sv_div	double	100000000	0.453273	0.441235	3.52988	
