func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.67592e-05	0.119337	0.716025	
vv_add	float	10000	2.66231e-05	0.751227	4.50736	
vv_add	float	100000	0.000115396	1.73316	10.399	
vv_add	float	1000000	0.000851116	2.34986	14.0991	
vv_add	float	10000000	0.031067	0.643771	3.86262	
vv_add	float	100000000	0.242568	0.824511	4.94706	
vv_add	double	1000	1.74013e-05	0.114934	1.37921	
vv_add	double	10000	3.52696e-05	0.567061	6.80473	
vv_add	double	100000	0.000141776	1.41068	16.9281	
vv_add	double	1000000	0.00171768	1.16436	13.9724	
vv_add	double	10000000	0.0610047	0.327843	3.93412	
vv_add	double	100000000	0.390388	0.51231	6.14772	
