func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000414839	1.95257
m_atanh(CRS)	CRS	float	20000	20000	0.000720808	2.24748
m_atanh(CRS)	CRS	float	30000	30000	0.00102761	2.36472
m_atanh(CRS)	CRS	float	40000	40000	0.00119321	2.71537
m_atanh(CRS)	CRS	float	50000	50000	0.00143417	2.82394
m_atanh(CRS)	CRS	float	60000	60000	0.00146327	3.32133
m_atanh(CRS)	CRS	float	70000	70000	0.00182692	3.10359
m_atanh(CRS)	CRS	float	80000	80000	0.00185206	3.4988
m_atanh(CRS)	CRS	float	90000	90000	0.00192796	3.7812
m_atanh(CRS)	CRS	float	100000	100000	0.00208571	3.88356
m_atanh(CRS)	CRS	double	10000	10000	0.00121558	0.666349
m_atanh(CRS)	CRS	double	20000	20000	0.00228588	0.7087
m_atanh(CRS)	CRS	double	30000	30000	0.00334966	0.725446
m_atanh(CRS)	CRS	double	40000	40000	0.00436015	0.743094
m_atanh(CRS)	CRS	double	50000	50000	0.00539585	0.750577
m_atanh(CRS)	CRS	double	60000	60000	0.00640091	0.759267
m_atanh(CRS)	CRS	double	70000	70000	0.00747134	0.7589
m_atanh(CRS)	CRS	double	80000	80000	0.00852741	0.759903
m_atanh(CRS)	CRS	double	90000	90000	0.00953654	0.764428
m_atanh(CRS)	CRS	double	100000	100000	0.010579	0.765671
