func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(Dense)	Dense	float	1000	1000	0.000181247	5.51733
m_floor(Dense)	Dense	float	2000	2000	0.000542966	7.36694
m_floor(Dense)	Dense	float	3000	3000	0.00114434	7.86476
m_floor(Dense)	Dense	float	4000	4000	0.00198117	8.07603
m_floor(Dense)	Dense	float	5000	5000	0.00271388	9.21191
m_floor(Dense)	Dense	float	6000	6000	0.00349008	10.3149
m_floor(Dense)	Dense	float	7000	7000	0.0049514	9.89619
m_floor(Dense)	Dense	float	8000	8000	0.00618284	10.3512
m_floor(Dense)	Dense	float	9000	9000	0.00781059	10.3705
m_floor(Dense)	Dense	float	10000	10000	0.00960947	10.4064
m_floor(Dense)	Dense	double	1000	1000	0.000218674	4.57302
m_floor(Dense)	Dense	double	2000	2000	0.000739868	5.40637
m_floor(Dense)	Dense	double	3000	3000	0.00152475	5.90259
m_floor(Dense)	Dense	double	4000	4000	0.00266185	6.01085
m_floor(Dense)	Dense	double	5000	5000	0.00418162	5.97854
m_floor(Dense)	Dense	double	6000	6000	0.00605558	5.94493
m_floor(Dense)	Dense	double	7000	7000	0.00815273	6.01025
m_floor(Dense)	Dense	double	8000	8000	0.0105945	6.04084
m_floor(Dense)	Dense	double	9000	9000	0.0133866	6.05084
m_floor(Dense)	Dense	double	10000	10000	0.0164564	6.07667
