func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000324766	2.4941
m_sign(CRS)	CRS	float	20000	20000	0.00054034	2.99811
m_sign(CRS)	CRS	float	30000	30000	0.000740163	3.28306
m_sign(CRS)	CRS	float	40000	40000	0.000933938	3.46918
m_sign(CRS)	CRS	float	50000	50000	0.00114861	3.52599
m_sign(CRS)	CRS	float	60000	60000	0.00134881	3.60317
m_sign(CRS)	CRS	float	70000	70000	0.00143911	3.93994
m_sign(CRS)	CRS	float	80000	80000	0.00155842	4.15805
m_sign(CRS)	CRS	float	90000	90000	0.00163082	4.47014
m_sign(CRS)	CRS	float	100000	100000	0.00172196	4.70393
m_sign(CRS)	CRS	double	10000	10000	0.000427596	1.89431
m_sign(CRS)	CRS	double	20000	20000	0.000690455	2.34628
m_sign(CRS)	CRS	double	30000	30000	0.000954157	2.54675
m_sign(CRS)	CRS	double	40000	40000	0.00124323	2.60612
m_sign(CRS)	CRS	double	50000	50000	0.00158717	2.55171
m_sign(CRS)	CRS	double	60000	60000	0.00181138	2.68303
m_sign(CRS)	CRS	double	70000	70000	0.00205833	2.75466
m_sign(CRS)	CRS	double	80000	80000	0.00238713	2.71455
m_sign(CRS)	CRS	double	90000	90000	0.00261161	2.79138
m_sign(CRS)	CRS	double	100000	100000	0.00289013	2.80264
