func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.0014474	0.559624
m_tanh(CRS)	CRS	float	20000	20000	0.00144898	1.11803
m_tanh(CRS)	CRS	float	30000	30000	0.00218253	1.11339
m_tanh(CRS)	CRS	float	40000	40000	0.00296403	1.09311
m_tanh(CRS)	CRS	float	50000	50000	0.00379569	1.067
m_tanh(CRS)	CRS	float	60000	60000	0.0045575	1.06637
m_tanh(CRS)	CRS	float	70000	70000	0.00528678	1.07249
m_tanh(CRS)	CRS	float	80000	80000	0.00602048	1.07633
m_tanh(CRS)	CRS	float	90000	90000	0.00672357	1.08425
m_tanh(CRS)	CRS	float	100000	100000	0.0074862	1.08199
m_tanh(CRS)	CRS	double	10000	10000	0.00118183	0.685377
m_tanh(CRS)	CRS	double	20000	20000	0.00236596	0.68471
m_tanh(CRS)	CRS	double	30000	30000	0.00361671	0.671881
m_tanh(CRS)	CRS	double	40000	40000	0.00492634	0.657689
m_tanh(CRS)	CRS	double	50000	50000	0.00631775	0.641051
m_tanh(CRS)	CRS	double	60000	60000	0.00752788	0.6456
m_tanh(CRS)	CRS	double	70000	70000	0.00770549	0.735839
m_tanh(CRS)	CRS	double	80000	80000	0.0101445	0.63877
m_tanh(CRS)	CRS	double	90000	90000	0.0113331	0.643251
m_tanh(CRS)	CRS	double	100000	100000	0.0125465	0.645599
