func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00152918	0.529695
m_asinh(CRS)	CRS	float	20000	20000	0.00160777	1.00761
m_asinh(CRS)	CRS	float	30000	30000	0.00242593	1.00168
m_asinh(CRS)	CRS	float	40000	40000	0.0032893	0.985012
m_asinh(CRS)	CRS	float	50000	50000	0.0041856	0.967603
m_asinh(CRS)	CRS	float	60000	60000	0.00500524	0.970982
m_asinh(CRS)	CRS	float	70000	70000	0.00582282	0.973755
m_asinh(CRS)	CRS	float	80000	80000	0.00661642	0.979381
m_asinh(CRS)	CRS	float	90000	90000	0.00736943	0.989221
m_asinh(CRS)	CRS	float	100000	100000	0.008087	1.00161
m_asinh(CRS)	CRS	double	10000	10000	0.00166902	0.485316
m_asinh(CRS)	CRS	double	20000	20000	0.00332255	0.487577
m_asinh(CRS)	CRS	double	30000	30000	0.00355097	0.68432
m_asinh(CRS)	CRS	double	40000	40000	0.00409439	0.791327
m_asinh(CRS)	CRS	double	50000	50000	0.0051019	0.793822
m_asinh(CRS)	CRS	double	60000	60000	0.00669858	0.725527
m_asinh(CRS)	CRS	double	70000	70000	0.00806555	0.70299
m_asinh(CRS)	CRS	double	80000	80000	0.00920084	0.704283
m_asinh(CRS)	CRS	double	90000	90000	0.0104097	0.700308
m_asinh(CRS)	CRS	double	100000	100000	0.0115183	0.703231
