func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(Dense,Dense)	Dense	float	1000	1000	0.00294717	0.339309	2.71447
sm_pow(Dense,Dense)	Dense	float	2000	2000	0.00927038	0.431482	3.45185
sm_pow(Dense,Dense)	Dense	float	3000	3000	0.0205316	0.438348	3.50679
sm_pow(Dense,Dense)	Dense	float	4000	4000	0.0250611	0.638439	5.10751
sm_pow(Dense,Dense)	Dense	float	5000	5000	0.0400764	0.623809	4.99047
sm_pow(Dense,Dense)	Dense	float	6000	6000	0.0556574	0.646815	5.17452
sm_pow(Dense,Dense)	Dense	float	7000	7000	0.0817161	0.599637	4.7971
sm_pow(Dense,Dense)	Dense	float	8000	8000	0.0915191	0.699308	5.59446
sm_pow(Dense,Dense)	Dense	float	9000	9000	0.116736	0.693873	5.55099
sm_pow(Dense,Dense)	Dense	float	10000	10000	0.144956	0.689863	5.5189
sm_pow(Dense,Dense)	Dense	double	1000	1000	0.00259339	0.385596	6.16954
sm_pow(Dense,Dense)	Dense	double	2000	2000	0.0113625	0.352035	5.63256
sm_pow(Dense,Dense)	Dense	double	3000	3000	0.0218886	0.411173	6.57876
sm_pow(Dense,Dense)	Dense	double	4000	4000	0.0303913	0.526466	8.42345
sm_pow(Dense,Dense)	Dense	double	5000	5000	0.055254	0.452456	7.2393
sm_pow(Dense,Dense)	Dense	double	6000	6000	0.0945166	0.380886	6.09417
sm_pow(Dense,Dense)	Dense	double	7000	7000	0.105898	0.462708	7.40333
sm_pow(Dense,Dense)	Dense	double	8000	8000	0.118537	0.539917	8.63866
sm_pow(Dense,Dense)	Dense	double	9000	9000	0.144247	0.561537	8.98459
sm_pow(Dense,Dense)	Dense	double	10000	10000	0.186318	0.536717	8.58747
