func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(Dense)	Dense	float	1000	1000	0.000335712	2.97874
m_asinh(Dense)	Dense	float	2000	2000	0.00110128	3.63215
m_asinh(Dense)	Dense	float	3000	3000	0.00240344	3.74463
m_asinh(Dense)	Dense	float	4000	4000	0.00387374	4.13037
m_asinh(Dense)	Dense	float	5000	5000	0.00529269	4.7235
m_asinh(Dense)	Dense	float	6000	6000	0.00725751	4.96038
m_asinh(Dense)	Dense	float	7000	7000	0.00963457	5.08585
m_asinh(Dense)	Dense	float	8000	8000	0.012553	5.09838
m_asinh(Dense)	Dense	float	9000	9000	0.0158817	5.10021
m_asinh(Dense)	Dense	float	10000	10000	0.0195506	5.11493
m_asinh(Dense)	Dense	double	1000	1000	0.00144056	0.694174
m_asinh(Dense)	Dense	double	2000	2000	0.00554507	0.721362
m_asinh(Dense)	Dense	double	3000	3000	0.012529	0.718332
m_asinh(Dense)	Dense	double	4000	4000	0.0222578	0.718849
m_asinh(Dense)	Dense	double	5000	5000	0.034798	0.718433
m_asinh(Dense)	Dense	double	6000	6000	0.049923	0.721111
m_asinh(Dense)	Dense	double	7000	7000	0.0683143	0.717273
m_asinh(Dense)	Dense	double	8000	8000	0.0888539	0.720283
m_asinh(Dense)	Dense	double	9000	9000	0.112512	0.719921
m_asinh(Dense)	Dense	double	10000	10000	0.139108	0.718866
