func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000819089	0.988903
m_ceil(CRS)	CRS	float	20000	20000	0.000132655	12.2121
m_ceil(CRS)	CRS	float	30000	30000	0.000372176	6.52917
m_ceil(CRS)	CRS	float	40000	40000	0.00137427	2.35761
m_ceil(CRS)	CRS	float	50000	50000	0.00215475	1.87957
m_ceil(CRS)	CRS	float	60000	60000	0.00287764	1.68888
m_ceil(CRS)	CRS	float	70000	70000	0.00343673	1.64983
m_ceil(CRS)	CRS	float	80000	80000	0.00391257	1.6562
m_ceil(CRS)	CRS	float	90000	90000	0.00444225	1.64106
m_ceil(CRS)	CRS	float	100000	100000	0.00467332	1.73324
m_ceil(CRS)	CRS	double	10000	10000	0.000131313	6.16848
m_ceil(CRS)	CRS	double	20000	20000	0.0012187	1.32929
m_ceil(CRS)	CRS	double	30000	30000	0.00263616	0.921796
m_ceil(CRS)	CRS	double	40000	40000	0.00395661	0.818883
m_ceil(CRS)	CRS	double	50000	50000	0.0114284	0.354379
m_ceil(CRS)	CRS	double	60000	60000	0.00578998	0.839381
m_ceil(CRS)	CRS	double	70000	70000	0.00653582	0.867527
m_ceil(CRS)	CRS	double	80000	80000	0.00721137	0.898581
m_ceil(CRS)	CRS	double	90000	90000	0.0077042	0.946237
m_ceil(CRS)	CRS	double	100000	100000	0.0089745	0.902557
