func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000459402	1.76316
m_tan(CRS)	CRS	float	20000	20000	0.000781602	2.07267
m_tan(CRS)	CRS	float	30000	30000	0.00108379	2.24214
m_tan(CRS)	CRS	float	40000	40000	0.00140295	2.30943
m_tan(CRS)	CRS	float	50000	50000	0.00170923	2.36949
m_tan(CRS)	CRS	float	60000	60000	0.00183243	2.65222
m_tan(CRS)	CRS	float	70000	70000	0.00209662	2.70435
m_tan(CRS)	CRS	float	80000	80000	0.00236633	2.73842
m_tan(CRS)	CRS	float	90000	90000	0.00242271	3.00902
m_tan(CRS)	CRS	float	100000	100000	0.00248063	3.2653
m_tan(CRS)	CRS	double	10000	10000	0.001603	0.505303
m_tan(CRS)	CRS	double	20000	20000	0.00260625	0.621582
m_tan(CRS)	CRS	double	30000	30000	0.00384927	0.631289
m_tan(CRS)	CRS	double	40000	40000	0.00538298	0.601897
m_tan(CRS)	CRS	double	50000	50000	0.00625322	0.647667
m_tan(CRS)	CRS	double	60000	60000	0.00744452	0.652829
m_tan(CRS)	CRS	double	70000	70000	0.0086422	0.656083
m_tan(CRS)	CRS	double	80000	80000	0.00984804	0.657999
m_tan(CRS)	CRS	double	90000	90000	0.011038	0.660446
m_tan(CRS)	CRS	double	100000	100000	0.0122467	0.6614
