func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000115852	13.9834	55.9336
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000140224	23.1059	92.4237
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000325565	14.9279	59.7115
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.00268986	2.40905	9.6362
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00407449	1.98798	7.95192
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00614789	1.58103	6.32412
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00734678	1.54353	6.17413
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00872359	1.48563	5.9425
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00962732	1.51444	6.05776
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.0110775	1.46242	5.84968
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000151706	10.6785	85.4282
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.00273632	1.18407	9.47257
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.00562135	0.864561	6.91649
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00864932	0.749192	5.99354
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.0127011	0.637742	5.10194
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.0142792	0.680708	5.44567
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.0165355	0.685798	5.48638
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.0187771	0.690202	5.52161
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.0215547	0.676419	5.41135
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.0250033	0.647914	5.18331
