func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.00118197	0.846048
m_sinh(Dense)	Dense	float	2000	2000	0.00155649	2.56988
m_sinh(Dense)	Dense	float	3000	3000	0.00329366	2.73252
m_sinh(Dense)	Dense	float	4000	4000	0.00709209	2.25604
m_sinh(Dense)	Dense	float	5000	5000	0.00921013	2.7144
m_sinh(Dense)	Dense	float	6000	6000	0.013764	2.61551
m_sinh(Dense)	Dense	float	7000	7000	0.0203971	2.4023
m_sinh(Dense)	Dense	float	8000	8000	0.027298	2.3445
m_sinh(Dense)	Dense	float	9000	9000	0.0378111	2.14223
m_sinh(Dense)	Dense	float	10000	10000	0.0391597	2.55365
m_sinh(Dense)	Dense	double	1000	1000	0.000837319	1.19429
m_sinh(Dense)	Dense	double	2000	2000	0.00294561	1.35795
m_sinh(Dense)	Dense	double	3000	3000	0.00857234	1.04989
m_sinh(Dense)	Dense	double	4000	4000	0.0128813	1.24211
m_sinh(Dense)	Dense	double	5000	5000	0.0249101	1.00361
m_sinh(Dense)	Dense	double	6000	6000	0.0281329	1.27964
m_sinh(Dense)	Dense	double	7000	7000	0.0371391	1.31936
m_sinh(Dense)	Dense	double	8000	8000	0.0502009	1.27488
m_sinh(Dense)	Dense	double	9000	9000	0.0647493	1.25098
m_sinh(Dense)	Dense	double	10000	10000	0.0562534	1.77767
