func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(Dense,Dense)	Dense	float	1000	1000	0.00287883	0.347363	2.7789
sm_pow(Dense,Dense)	Dense	float	2000	2000	0.00952209	0.420076	3.36061
sm_pow(Dense,Dense)	Dense	float	3000	3000	0.0216912	0.414915	3.31932
sm_pow(Dense,Dense)	Dense	float	4000	4000	0.0378946	0.422224	3.37779
sm_pow(Dense,Dense)	Dense	float	5000	5000	0.0356125	0.702001	5.61601
sm_pow(Dense,Dense)	Dense	float	6000	6000	0.0607645	0.592452	4.73961
sm_pow(Dense,Dense)	Dense	float	7000	7000	0.0686048	0.714236	5.71389
sm_pow(Dense,Dense)	Dense	float	8000	8000	0.114754	0.557714	4.46171
sm_pow(Dense,Dense)	Dense	float	9000	9000	0.116391	0.695931	5.56745
sm_pow(Dense,Dense)	Dense	float	10000	10000	0.155255	0.644103	5.15283
sm_pow(Dense,Dense)	Dense	double	1000	1000	0.00155926	0.641331	10.2613
sm_pow(Dense,Dense)	Dense	double	2000	2000	0.00976779	0.409509	6.55215
sm_pow(Dense,Dense)	Dense	double	3000	3000	0.0237549	0.37887	6.06192
sm_pow(Dense,Dense)	Dense	double	4000	4000	0.0447396	0.357625	5.722
sm_pow(Dense,Dense)	Dense	double	5000	5000	0.0433358	0.57689	9.23024
sm_pow(Dense,Dense)	Dense	double	6000	6000	0.0661669	0.544079	8.70527
sm_pow(Dense,Dense)	Dense	double	7000	7000	0.108095	0.453306	7.2529
sm_pow(Dense,Dense)	Dense	double	8000	8000	0.11373	0.562738	9.00382
sm_pow(Dense,Dense)	Dense	double	9000	9000	0.151439	0.53487	8.55793
sm_pow(Dense,Dense)	Dense	double	10000	10000	0.173959	0.57485	9.19759
