func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	vector	float	1000	3.24653e-05	0.0308021	0.246417
sv_add	vector	float	10000	3.56059e-05	0.280852	2.24682
sv_add	vector	float	100000	6.80071e-05	1.47043	11.7635
sv_add	vector	float	1000000	0.000240735	4.15394	33.2315
sv_add	vector	float	10000000	0.00138509	7.21974	57.758
sv_add	vector	float	100000000	0.00968229	10.3281	82.6251
sv_add	vector	double	1000	4.69407e-05	0.0213035	0.340856
sv_add	vector	double	10000	3.62381e-05	0.275953	4.41524
sv_add	vector	double	100000	9.90227e-05	1.00987	16.1579
sv_add	vector	double	1000000	0.000334188	2.99233	47.8773
sv_add	vector	double	10000000	0.00185792	5.38236	86.1178
sv_add	vector	double	100000000	0.016442	6.08198	97.3116
