func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(Dense)	Dense	float	1000	1000	0.00119502	0.836808
m_asinh(Dense)	Dense	float	2000	2000	0.00194622	2.05527
m_asinh(Dense)	Dense	float	3000	3000	0.00454122	1.98185
m_asinh(Dense)	Dense	float	4000	4000	0.00664163	2.40905
m_asinh(Dense)	Dense	float	5000	5000	0.0110276	2.26703
m_asinh(Dense)	Dense	float	6000	6000	0.0163791	2.19793
m_asinh(Dense)	Dense	float	7000	7000	0.0226728	2.16118
m_asinh(Dense)	Dense	float	8000	8000	0.0266056	2.40551
m_asinh(Dense)	Dense	float	9000	9000	0.0420459	1.92647
m_asinh(Dense)	Dense	float	10000	10000	0.0438292	2.28158
m_asinh(Dense)	Dense	double	1000	1000	0.00104852	0.953727
m_asinh(Dense)	Dense	double	2000	2000	0.00444952	0.898973
m_asinh(Dense)	Dense	double	3000	3000	0.00757934	1.18744
m_asinh(Dense)	Dense	double	4000	4000	0.0165578	0.966311
m_asinh(Dense)	Dense	double	5000	5000	0.0206825	1.20875
m_asinh(Dense)	Dense	double	6000	6000	0.0318447	1.13049
m_asinh(Dense)	Dense	double	7000	7000	0.0364933	1.34271
m_asinh(Dense)	Dense	double	8000	8000	0.0500022	1.27994
m_asinh(Dense)	Dense	double	9000	9000	0.0659674	1.22788
m_asinh(Dense)	Dense	double	10000	10000	0.0838698	1.19232
