func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.000471623	3.43495	20.6097
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.00081138	3.9932	23.9592
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.00110575	4.39521	26.3713
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00132997	4.8723	29.2338
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00152383	5.31556	31.8934
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00170143	5.71284	34.2771
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.00193769	5.85233	35.114
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.00219229	5.91161	35.4697
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.00246692	5.9102	35.4612
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.00274732	5.89664	35.3799
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.000589153	2.74971	32.9965
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.000994764	3.25705	39.0847
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00140832	3.45091	41.4109
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.0018398	3.52212	42.2655
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.0022333	3.62691	43.5229
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.00264298	3.67767	44.1321
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.00302818	3.74483	44.9379
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.00344027	3.76714	45.2057
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0038477	3.78928	45.4714
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.00422908	3.83062	45.9674
