func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000769666	2.59853
matvec(Dense)	Dense	float	2000	2000	0.000131481	60.8451
matvec(Dense)	Dense	float	3000	3000	0.00610976	2.94611
matvec(Dense)	Dense	float	4000	4000	0.0117959	2.7128
matvec(Dense)	Dense	float	5000	5000	0.0159563	3.13355
matvec(Dense)	Dense	float	6000	6000	0.0288369	2.4968
matvec(Dense)	Dense	float	7000	7000	0.0338927	2.89147
matvec(Dense)	Dense	float	8000	8000	0.0439881	2.90988
matvec(Dense)	Dense	float	9000	9000	0.031296	5.17637
matvec(Dense)	Dense	float	10000	10000	0.043686	4.57812
matvec(Dense)	Dense	double	1000	1000	0.000114234	17.5079
matvec(Dense)	Dense	double	2000	2000	0.00057097	14.0112
matvec(Dense)	Dense	double	3000	3000	0.0056049	3.21147
matvec(Dense)	Dense	double	4000	4000	0.0156755	2.04141
matvec(Dense)	Dense	double	5000	5000	0.0205739	2.43027
matvec(Dense)	Dense	double	6000	6000	0.0280938	2.56284
matvec(Dense)	Dense	double	7000	7000	0.0519281	1.88722
matvec(Dense)	Dense	double	8000	8000	0.0402112	3.18319
matvec(Dense)	Dense	double	9000	9000	0.0472306	3.42998
matvec(Dense)	Dense	double	10000	10000	0.044167	4.52827
