func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000382737	2.11633
m_sinh(CRS)	CRS	float	20000	20000	0.000652043	2.4845
m_sinh(CRS)	CRS	float	30000	30000	0.000970893	2.50285
m_sinh(CRS)	CRS	float	40000	40000	0.00112873	2.87047
m_sinh(CRS)	CRS	float	50000	50000	0.00138585	2.92239
m_sinh(CRS)	CRS	float	60000	60000	0.00161943	3.00106
m_sinh(CRS)	CRS	float	70000	70000	0.00168781	3.35938
m_sinh(CRS)	CRS	float	80000	80000	0.00174434	3.71487
m_sinh(CRS)	CRS	float	90000	90000	0.0018734	3.89131
m_sinh(CRS)	CRS	float	100000	100000	0.00206604	3.92055
m_sinh(CRS)	CRS	double	10000	10000	0.00176819	0.458095
m_sinh(CRS)	CRS	double	20000	20000	0.00332715	0.486903
m_sinh(CRS)	CRS	double	30000	30000	0.00488105	0.497843
m_sinh(CRS)	CRS	double	40000	40000	0.00641313	0.505213
m_sinh(CRS)	CRS	double	50000	50000	0.0082098	0.493313
m_sinh(CRS)	CRS	double	60000	60000	0.00953837	0.509521
m_sinh(CRS)	CRS	double	70000	70000	0.0110878	0.511374
m_sinh(CRS)	CRS	double	80000	80000	0.0126309	0.513027
m_sinh(CRS)	CRS	double	90000	90000	0.0141884	0.513801
m_sinh(CRS)	CRS	double	100000	100000	0.0157286	0.514986
