func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00668111
convert(COO,CRS)	CRS	float	20000	20000	0.0130072
convert(COO,CRS)	CRS	float	30000	30000	0.0242862
convert(COO,CRS)	CRS	float	40000	40000	0.0319511
convert(COO,CRS)	CRS	float	50000	50000	0.0386538
convert(COO,CRS)	CRS	float	60000	60000	0.0462309
convert(COO,CRS)	CRS	float	70000	70000	0.0535859
convert(COO,CRS)	CRS	float	80000	80000	0.060083
convert(COO,CRS)	CRS	float	90000	90000	0.0677645
convert(COO,CRS)	CRS	float	100000	100000	0.0754593
convert(COO,CRS)	CRS	double	10000	10000	0.00500743
convert(COO,CRS)	CRS	double	20000	20000	0.0133138
convert(COO,CRS)	CRS	double	30000	30000	0.028452
convert(COO,CRS)	CRS	double	40000	40000	0.0381362
convert(COO,CRS)	CRS	double	50000	50000	0.0474551
convert(COO,CRS)	CRS	double	60000	60000	0.0626963
convert(COO,CRS)	CRS	double	70000	70000	0.0721622
convert(COO,CRS)	CRS	double	80000	80000	0.0824621
convert(COO,CRS)	CRS	double	90000	90000	0.0929075
convert(COO,CRS)	CRS	double	100000	100000	0.102416
