func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	vector	float	1000	3.08749e-05	0.0323888	0.25911
sv_sub	vector	float	10000	3.53199e-05	0.283126	2.26501
sv_sub	vector	float	100000	6.1589e-05	1.62367	12.9893
sv_sub	vector	float	1000000	0.000239888	4.16861	33.3488
sv_sub	vector	float	10000000	0.00135123	7.40066	59.2053
sv_sub	vector	float	100000000	0.00960774	10.4083	83.2662
sv_sub	vector	double	1000	7.3443e-05	0.013616	0.217856
sv_sub	vector	double	10000	3.66094e-05	0.273154	4.37046
sv_sub	vector	double	100000	8.04018e-05	1.24375	19.9001
sv_sub	vector	double	1000000	0.000291509	3.43042	54.8868
sv_sub	vector	double	10000000	0.00184187	5.42928	86.8684
sv_sub	vector	double	100000000	0.0164726	6.0707	97.1311
