func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.00134722	0.742269
m_sqrt(Dense)	Dense	float	2000	2000	0.00252912	1.58158
m_sqrt(Dense)	Dense	float	3000	3000	0.00617914	1.45651
m_sqrt(Dense)	Dense	float	4000	4000	0.0115725	1.38259
m_sqrt(Dense)	Dense	float	5000	5000	0.0182505	1.36983
m_sqrt(Dense)	Dense	float	6000	6000	0.0243535	1.47823
m_sqrt(Dense)	Dense	float	7000	7000	0.0300525	1.63048
m_sqrt(Dense)	Dense	float	8000	8000	0.0412528	1.55141
m_sqrt(Dense)	Dense	float	9000	9000	0.0375011	2.15994
m_sqrt(Dense)	Dense	float	10000	10000	0.0478713	2.08893
m_sqrt(Dense)	Dense	double	1000	1000	0.000743881	1.3443
m_sqrt(Dense)	Dense	double	2000	2000	0.00355843	1.12409
m_sqrt(Dense)	Dense	double	3000	3000	0.0105998	0.849075
m_sqrt(Dense)	Dense	double	4000	4000	0.0199807	0.800773
m_sqrt(Dense)	Dense	double	5000	5000	0.0257052	0.972567
m_sqrt(Dense)	Dense	double	6000	6000	0.0314901	1.14322
m_sqrt(Dense)	Dense	double	7000	7000	0.0464161	1.05567
m_sqrt(Dense)	Dense	double	8000	8000	0.0422529	1.51469
m_sqrt(Dense)	Dense	double	9000	9000	0.0641465	1.26273
m_sqrt(Dense)	Dense	double	10000	10000	0.0782441	1.27805
