func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	0.000677107	0.00147687	0.011815
tan	vector	float	10000	2.71589e-05	0.368204	2.94563
tan	vector	float	100000	6.74156e-05	1.48334	11.8667
tan	vector	float	1000000	0.000542513	1.84327	14.7462
tan	vector	float	10000000	0.00551354	1.81372	14.5097
tan	vector	float	100000000	0.0516675	1.93545	15.4836
tan	vector	double	1000	1.17193e-05	0.0853291	1.36527
tan	vector	double	10000	1.56277e-05	0.639889	10.2382
tan	vector	double	100000	0.00011669	0.856972	13.7115
tan	vector	double	1000000	0.00104738	0.954765	15.2762
tan	vector	double	10000000	0.0106003	0.94337	15.0939
tan	vector	double	100000000	0.0808993	1.2361	19.7777
