func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000253486	3.19544	38.3453
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000453047	3.57579	42.9095
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000653591	3.71792	44.6151
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.000851907	3.80323	45.6388
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00104848	3.86275	46.353
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00124672	3.89823	46.7787
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00151645	3.73899	44.8679
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178822	3.62371	43.4845
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00198801	3.66698	44.0037
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00218394	3.7089	44.5068
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000452244	1.79107	42.9857
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00084457	1.91814	46.0352
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0012369	1.96459	47.1502
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00164032	1.97523	47.4054
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0021806	1.85728	44.5748
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00258884	1.87729	45.0549
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00298354	1.90042	45.6102
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00337119	1.92217	46.1321
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00377428	1.9315	46.3559
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00416284	1.94579	46.6989
