func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.000334157	2.42401
m_asinh(CRS)	CRS	float	20000	20000	0.00060298	2.68665
m_asinh(CRS)	CRS	float	30000	30000	0.000875801	2.7746
m_asinh(CRS)	CRS	float	40000	40000	0.0011485	2.82107
m_asinh(CRS)	CRS	float	50000	50000	0.00142192	2.84825
m_asinh(CRS)	CRS	float	60000	60000	0.00169367	2.8695
m_asinh(CRS)	CRS	float	70000	70000	0.00196571	2.88446
m_asinh(CRS)	CRS	float	80000	80000	0.00223789	2.89559
m_asinh(CRS)	CRS	float	90000	90000	0.00251371	2.90009
m_asinh(CRS)	CRS	float	100000	100000	0.00278325	2.91027
m_asinh(CRS)	CRS	double	10000	10000	0.00164141	0.493477
m_asinh(CRS)	CRS	double	20000	20000	0.00322302	0.502634
m_asinh(CRS)	CRS	double	30000	30000	0.00480659	0.505556
m_asinh(CRS)	CRS	double	40000	40000	0.00643201	0.50373
m_asinh(CRS)	CRS	double	50000	50000	0.0080634	0.502269
m_asinh(CRS)	CRS	double	60000	60000	0.0096775	0.502196
m_asinh(CRS)	CRS	double	70000	70000	0.0112897	0.502229
m_asinh(CRS)	CRS	double	80000	80000	0.0128727	0.503392
m_asinh(CRS)	CRS	double	90000	90000	0.0144696	0.503816
m_asinh(CRS)	CRS	double	100000	100000	0.01606	0.504357
