func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_min	vector	float	1000	5.17378e-05	0.0193282	0.0773129
v_min	vector	float	10000	5.59144e-05	0.178845	0.71538
v_min	vector	float	100000	0.000117654	0.849948	3.39979
v_min	vector	float	1000000	0.000986199	1.01399	4.05598
v_min	vector	float	10000000	0.00732054	1.36602	5.46408
v_min	vector	float	100000000	0.0705933	1.41656	5.66626
v_min	vector	double	1000	5.00478e-05	0.0199809	0.159847
v_min	vector	double	10000	5.71753e-05	0.174901	1.3992
v_min	vector	double	100000	0.000120764	0.828059	6.62447
v_min	vector	double	1000000	0.000924666	1.08147	8.65177
v_min	vector	double	10000000	0.00655999	1.52439	12.1951
v_min	vector	double	100000000	0.0626393	1.59644	12.7715
