func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.00158294	0.631734
m_sinh(Dense)	Dense	float	2000	2000	0.00162288	2.46475
m_sinh(Dense)	Dense	float	3000	3000	0.00459404	1.95906
m_sinh(Dense)	Dense	float	4000	4000	0.010816	1.47929
m_sinh(Dense)	Dense	float	5000	5000	0.0164276	1.52183
m_sinh(Dense)	Dense	float	6000	6000	0.0205291	1.75361
m_sinh(Dense)	Dense	float	7000	7000	0.0288589	1.69792
m_sinh(Dense)	Dense	float	8000	8000	0.0280464	2.28193
m_sinh(Dense)	Dense	float	9000	9000	0.0270061	2.99932
m_sinh(Dense)	Dense	float	10000	10000	0.0456574	2.19023
m_sinh(Dense)	Dense	double	1000	1000	0.00103259	0.968436
m_sinh(Dense)	Dense	double	2000	2000	0.00326821	1.22391
m_sinh(Dense)	Dense	double	3000	3000	0.010158	0.886
m_sinh(Dense)	Dense	double	4000	4000	0.0173505	0.922161
m_sinh(Dense)	Dense	double	5000	5000	0.0334556	0.747258
m_sinh(Dense)	Dense	double	6000	6000	0.0333663	1.07893
m_sinh(Dense)	Dense	double	7000	7000	0.0499726	0.980537
m_sinh(Dense)	Dense	double	8000	8000	0.0567693	1.12737
m_sinh(Dense)	Dense	double	9000	9000	0.0687934	1.17744
m_sinh(Dense)	Dense	double	10000	10000	0.0906133	1.10359
